/pfs/rl-train/wenhaoli/miniconda3/envs/mirorl-v2-copy/lib/python3.12/site-packages/torch/distributed/distributed_c10d.py:4807: UserWarning: No device id is provided via `init_process_group` or `barrier `. Using the current device set by the user.
  warnings.warn(  # warn only once
Loading checkpoint shards: 100%|████████████████████████████████████████████████████████████████████████████| 3/3 [00:12<00:00,  4.08s/it]
RANK-0 training started !
/pfs/rl-train/wenhaoli/miniconda3/envs/mirorl-v2-copy/lib/python3.12/site-packages/torch/distributed/distributed_c10d.py:4807: UserWarning: No device id is provided via `init_process_group` or `barrier `. Using the current device set by the user.
  warnings.warn(  # warn only once
Loading checkpoint shards: 100%|████████████████████████████████████████████████████████████████████████████| 3/3 [00:04<00:00,  1.46s/it]
  0%|                                                                                                              | 0/16 [00:00<?, ?it/s]/pfs/rl-train/wenhaoli/spotlight/train.py:406: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.detach().clone() or sourceTensor.detach().clone().requires_grad_(True), rather than torch.tensor(sourceTensor).
  length = torch.tensor(length, dtype=torch.int64, device=local_rank)
100%|█████████████████████████████████████████████████████████████████████████████████████████████████████| 16/16 [01:16<00:00,  4.78s/it]
[rank0]:W1219 16:02:37.356000 2129212 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0] Graph break from `Tensor.item()`, consider setting:
[rank0]:W1219 16:02:37.356000 2129212 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]     torch._dynamo.config.capture_scalar_outputs = True
[rank0]:W1219 16:02:37.356000 2129212 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0] or:
[rank0]:W1219 16:02:37.356000 2129212 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]     env TORCHDYNAMO_CAPTURE_SCALAR_OUTPUTS=1
[rank0]:W1219 16:02:37.356000 2129212 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0] to include these operations in the captured graph.
[rank0]:W1219 16:02:37.356000 2129212 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]
[rank0]:W1219 16:02:37.356000 2129212 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0] Graph break: from user code at:
[rank0]:W1219 16:02:37.356000 2129212 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]   File "/pfs/rl-train/wenhaoli/spotlight/train.py", line 182, in compute_attn_supervise_loss
[rank0]:W1219 16:02:37.356000 2129212 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]     return top_acc.item(), oth_fp.item(), loss
[rank0]:W1219 16:02:37.356000 2129212 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]
[rank0]:W1219 16:02:37.356000 2129212 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]
layer:     0 | step:     0 | loss: 50.127 | tacc: 0.635 | oacc: 0.579
layer:     0 | step:     1 | loss: 50.086 | tacc: 0.632 | oacc: 0.577
layer:     0 | step:     2 | loss: 50.050 | tacc: 0.629 | oacc: 0.573
layer:     0 | step:     3 | loss: 49.921 | tacc: 0.628 | oacc: 0.571
layer:     0 | step:     4 | loss: 49.802 | tacc: 0.619 | oacc: 0.561
layer:     0 | step:     5 | loss: 49.682 | tacc: 0.611 | oacc: 0.552
layer:     0 | step:     6 | loss: 49.510 | tacc: 0.600 | oacc: 0.543
layer:     0 | step:     7 | loss: 49.247 | tacc: 0.595 | oacc: 0.531
layer:     0 | step:     8 | loss: 49.026 | tacc: 0.577 | oacc: 0.512
layer:     0 | step:     9 | loss: 48.802 | tacc: 0.570 | oacc: 0.500
layer:     0 | step:    10 | loss: 48.554 | tacc: 0.553 | oacc: 0.480
layer:     0 | step:    11 | loss: 48.306 | tacc: 0.540 | oacc: 0.462
layer:     0 | step:    12 | loss: 48.251 | tacc: 0.525 | oacc: 0.445
layer:     0 | step:    13 | loss: 48.143 | tacc: 0.511 | oacc: 0.429
layer:     0 | step:    14 | loss: 48.025 | tacc: 0.504 | oacc: 0.418
layer:     0 | step:    15 | loss: 47.845 | tacc: 0.494 | oacc: 0.404
layer:     0 | step:    16 | loss: 47.556 | tacc: 0.497 | oacc: 0.399
layer:     0 | step:    17 | loss: 47.467 | tacc: 0.492 | oacc: 0.392
layer:     0 | step:    18 | loss: 47.369 | tacc: 0.490 | oacc: 0.387
layer:     0 | step:    19 | loss: 47.132 | tacc: 0.498 | oacc: 0.390
layer:     0 | step:    20 | loss: 46.843 | tacc: 0.505 | oacc: 0.390
layer:     0 | step:    21 | loss: 46.798 | tacc: 0.508 | oacc: 0.392
layer:     0 | step:    22 | loss: 46.598 | tacc: 0.519 | oacc: 0.397
layer:     0 | step:    23 | loss: 46.397 | tacc: 0.521 | oacc: 0.393
layer:     0 | step:    24 | loss: 46.248 | tacc: 0.536 | oacc: 0.406
layer:     0 | step:    25 | loss: 46.060 | tacc: 0.541 | oacc: 0.407
layer:     0 | step:    26 | loss: 45.812 | tacc: 0.545 | oacc: 0.403
layer:     0 | step:    27 | loss: 45.784 | tacc: 0.553 | oacc: 0.410
layer:     0 | step:    28 | loss: 45.699 | tacc: 0.556 | oacc: 0.410
layer:     0 | step:    29 | loss: 45.447 | tacc: 0.559 | oacc: 0.406
layer:     0 | step:    30 | loss: 45.377 | tacc: 0.561 | oacc: 0.406
layer:     0 | step:    31 | loss: 45.358 | tacc: 0.561 | oacc: 0.405
layer:     0 | step:    32 | loss: 45.070 | tacc: 0.566 | oacc: 0.403
layer:     0 | step:    33 | loss: 44.993 | tacc: 0.567 | oacc: 0.399
layer:     0 | step:    34 | loss: 44.827 | tacc: 0.567 | oacc: 0.395
layer:     0 | step:    35 | loss: 44.622 | tacc: 0.567 | oacc: 0.389
layer:     0 | step:    36 | loss: 44.530 | tacc: 0.568 | oacc: 0.388
layer:     0 | step:    37 | loss: 44.353 | tacc: 0.574 | oacc: 0.387
layer:     0 | step:    38 | loss: 43.995 | tacc: 0.577 | oacc: 0.381
layer:     0 | step:    39 | loss: 44.284 | tacc: 0.568 | oacc: 0.380
layer:     0 | step:    40 | loss: 44.019 | tacc: 0.572 | oacc: 0.377
layer:     0 | step:    41 | loss: 44.078 | tacc: 0.570 | oacc: 0.376
layer:     0 | step:    42 | loss: 44.031 | tacc: 0.572 | oacc: 0.376
layer:     0 | step:    43 | loss: 43.863 | tacc: 0.577 | oacc: 0.376
layer:     0 | step:    44 | loss: 43.692 | tacc: 0.579 | oacc: 0.373
layer:     0 | step:    45 | loss: 43.591 | tacc: 0.580 | oacc: 0.372
layer:     0 | step:    46 | loss: 43.628 | tacc: 0.581 | oacc: 0.374
layer:     0 | step:    47 | loss: 43.433 | tacc: 0.587 | oacc: 0.373
layer:     0 | step:    48 | loss: 43.215 | tacc: 0.588 | oacc: 0.368
layer:     0 | step:    49 | loss: 43.159 | tacc: 0.587 | oacc: 0.366
layer:     0 | step:    50 | loss: 43.168 | tacc: 0.588 | oacc: 0.368
layer:     0 | step:    51 | loss: 43.042 | tacc: 0.590 | oacc: 0.366
layer:     0 | step:    52 | loss: 43.087 | tacc: 0.592 | oacc: 0.368
layer:     0 | step:    53 | loss: 42.746 | tacc: 0.596 | oacc: 0.363
layer:     0 | step:    54 | loss: 42.698 | tacc: 0.596 | oacc: 0.362
layer:     0 | step:    55 | loss: 42.549 | tacc: 0.599 | oacc: 0.359
layer:     0 | step:    56 | loss: 42.558 | tacc: 0.598 | oacc: 0.360
layer:     0 | step:    57 | loss: 42.404 | tacc: 0.602 | oacc: 0.359
layer:     0 | step:    58 | loss: 42.431 | tacc: 0.603 | oacc: 0.360
layer:     0 | step:    59 | loss: 42.137 | tacc: 0.608 | oacc: 0.358
layer:     0 | step:    60 | loss: 42.250 | tacc: 0.608 | oacc: 0.361
layer:     0 | step:    61 | loss: 41.716 | tacc: 0.620 | oacc: 0.357
layer:     0 | step:    62 | loss: 41.962 | tacc: 0.612 | oacc: 0.357
layer:     0 | step:    63 | loss: 41.874 | tacc: 0.611 | oacc: 0.354
  0%|                                                                                                              | 0/16 [00:00<?, ?it/s]/pfs/rl-train/wenhaoli/spotlight/train.py:406: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.detach().clone() or sourceTensor.detach().clone().requires_grad_(True), rather than torch.tensor(sourceTensor).
  length = torch.tensor(length, dtype=torch.int64, device=local_rank)
100%|█████████████████████████████████████████████████████████████████████████████████████████████████████| 16/16 [01:14<00:00,  4.66s/it]
layer:     0 | step:    64 | loss: 41.887 | tacc: 0.612 | oacc: 0.355
layer:     0 | step:    65 | loss: 41.748 | tacc: 0.614 | oacc: 0.353
layer:     0 | step:    66 | loss: 41.594 | tacc: 0.617 | oacc: 0.351
