/pfs/rl-train/wenhaoli/miniconda3/envs/mirorl-v2-copy/lib/python3.12/site-packages/torch/distributed/distributed_c10d.py:4807: UserWarning: No device id is provided via `init_process_group` or `barrier `. Using the current device set by the user.
  warnings.warn(  # warn only once
Loading checkpoint shards: 100%|██████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:13<00:00,  4.38s/it]
RANK-0 training started !
/pfs/rl-train/wenhaoli/miniconda3/envs/mirorl-v2-copy/lib/python3.12/site-packages/torch/distributed/distributed_c10d.py:4807: UserWarning: No device id is provided via `init_process_group` or `barrier `. Using the current device set by the user.
  warnings.warn(  # warn only once
Loading checkpoint shards: 100%|██████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:04<00:00,  1.62s/it]
  0%|                                                                                                                        | 0/16 [00:00<?, ?it/s]/pfs/rl-train/wenhaoli/spotlight/train.py:344: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.detach().clone() or sourceTensor.detach().clone().requires_grad_(True), rather than torch.tensor(sourceTensor).
  length = torch.tensor(length, dtype=torch.int64, device=local_rank)
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████| 16/16 [01:16<00:00,  4.80s/it]
layer:     0 | step:     0 | loss: 8.741 | thresh: 0.000 | tacc: 0.627 | oacc: 0.576
layer:     0 | step:     1 | loss: 8.795 | thresh: 0.000 | tacc: 0.629 | oacc: 0.577
layer:     0 | step:     2 | loss: 8.750 | thresh: 0.000 | tacc: 0.632 | oacc: 0.578
layer:     0 | step:     3 | loss: 8.752 | thresh: 0.000 | tacc: 0.632 | oacc: 0.578
layer:     0 | step:     4 | loss: 8.845 | thresh: 0.000 | tacc: 0.632 | oacc: 0.579
layer:     0 | step:     5 | loss: 8.838 | thresh: 0.000 | tacc: 0.631 | oacc: 0.580
layer:     0 | step:     6 | loss: 8.769 | thresh: 0.000 | tacc: 0.627 | oacc: 0.575
layer:     0 | step:     7 | loss: 8.788 | thresh: 0.000 | tacc: 0.631 | oacc: 0.578
layer:     0 | step:     8 | loss: 8.809 | thresh: 0.001 | tacc: 0.630 | oacc: 0.577
layer:     0 | step:     9 | loss: 8.817 | thresh: 0.015 | tacc: 0.630 | oacc: 0.578
layer:     0 | step:    10 | loss: 8.708 | thresh: 0.078 | tacc: 0.628 | oacc: 0.574
layer:     0 | step:    11 | loss: 8.698 | thresh: 0.181 | tacc: 0.632 | oacc: 0.578
layer:     0 | step:    12 | loss: 8.660 | thresh: 0.271 | tacc: 0.627 | oacc: 0.574
layer:     0 | step:    13 | loss: 8.607 | thresh: 0.348 | tacc: 0.627 | oacc: 0.574
layer:     0 | step:    14 | loss: 8.594 | thresh: 0.398 | tacc: 0.633 | oacc: 0.576
layer:     0 | step:    15 | loss: 8.620 | thresh: 0.434 | tacc: 0.628 | oacc: 0.574
layer:     0 | step:    16 | loss: 8.577 | thresh: 0.479 | tacc: 0.627 | oacc: 0.573
layer:     0 | step:    17 | loss: 8.560 | thresh: 0.535 | tacc: 0.628 | oacc: 0.572
layer:     0 | step:    18 | loss: 8.534 | thresh: 0.605 | tacc: 0.628 | oacc: 0.572
layer:     0 | step:    19 | loss: 8.551 | thresh: 0.672 | tacc: 0.628 | oacc: 0.573
layer:     0 | step:    20 | loss: 8.473 | thresh: 0.746 | tacc: 0.624 | oacc: 0.571
layer:     0 | step:    21 | loss: 8.494 | thresh: 0.820 | tacc: 0.626 | oacc: 0.572
layer:     0 | step:    22 | loss: 8.443 | thresh: 0.891 | tacc: 0.622 | oacc: 0.568
layer:     0 | step:    23 | loss: 8.407 | thresh: 0.988 | tacc: 0.620 | oacc: 0.566
layer:     0 | step:    24 | loss: 8.390 | thresh: 1.055 | tacc: 0.620 | oacc: 0.565
layer:     0 | step:    25 | loss: 8.316 | thresh: 1.156 | tacc: 0.615 | oacc: 0.560
layer:     0 | step:    26 | loss: 8.358 | thresh: 1.234 | tacc: 0.612 | oacc: 0.556
layer:     0 | step:    27 | loss: 8.247 | thresh: 1.328 | tacc: 0.603 | oacc: 0.546
layer:     0 | step:    28 | loss: 8.254 | thresh: 1.422 | tacc: 0.601 | oacc: 0.544
layer:     0 | step:    29 | loss: 8.153 | thresh: 1.523 | tacc: 0.596 | oacc: 0.535
layer:     0 | step:    30 | loss: 8.211 | thresh: 1.609 | tacc: 0.586 | oacc: 0.529
layer:     0 | step:    31 | loss: 8.181 | thresh: 1.711 | tacc: 0.582 | oacc: 0.525
layer:     0 | step:    32 | loss: 8.129 | thresh: 1.820 | tacc: 0.580 | oacc: 0.520
layer:     0 | step:    33 | loss: 8.094 | thresh: 1.898 | tacc: 0.576 | oacc: 0.515
layer:     0 | step:    34 | loss: 8.086 | thresh: 2.031 | tacc: 0.570 | oacc: 0.510
layer:     0 | step:    35 | loss: 8.105 | thresh: 2.141 | tacc: 0.572 | oacc: 0.512
layer:     0 | step:    36 | loss: 8.000 | thresh: 2.234 | tacc: 0.564 | oacc: 0.503
layer:     0 | step:    37 | loss: 7.957 | thresh: 2.359 | tacc: 0.562 | oacc: 0.499
layer:     0 | step:    38 | loss: 7.985 | thresh: 2.453 | tacc: 0.554 | oacc: 0.491
layer:     0 | step:    39 | loss: 7.999 | thresh: 2.547 | tacc: 0.549 | oacc: 0.487
layer:     0 | step:    40 | loss: 7.896 | thresh: 2.641 | tacc: 0.551 | oacc: 0.486
layer:     0 | step:    41 | loss: 7.942 | thresh: 2.734 | tacc: 0.542 | oacc: 0.480
layer:     0 | step:    42 | loss: 7.907 | thresh: 2.828 | tacc: 0.537 | oacc: 0.475
layer:     0 | step:    43 | loss: 7.869 | thresh: 2.938 | tacc: 0.529 | oacc: 0.467
layer:     0 | step:    44 | loss: 7.835 | thresh: 2.984 | tacc: 0.532 | oacc: 0.468
layer:     0 | step:    45 | loss: 7.788 | thresh: 3.047 | tacc: 0.531 | oacc: 0.466
layer:     0 | step:    46 | loss: 7.780 | thresh: 3.062 | tacc: 0.528 | oacc: 0.462
layer:     0 | step:    47 | loss: 7.785 | thresh: 3.141 | tacc: 0.526 | oacc: 0.460
layer:     0 | step:    48 | loss: 7.745 | thresh: 3.234 | tacc: 0.524 | oacc: 0.458
layer:     0 | step:    49 | loss: 7.741 | thresh: 3.203 | tacc: 0.524 | oacc: 0.458
layer:     0 | step:    50 | loss: 7.738 | thresh: 3.250 | tacc: 0.525 | oacc: 0.459
layer:     0 | step:    51 | loss: 7.693 | thresh: 3.234 | tacc: 0.523 | oacc: 0.455
layer:     0 | step:    52 | loss: 7.686 | thresh: 3.250 | tacc: 0.522 | oacc: 0.454
layer:     0 | step:    53 | loss: 7.691 | thresh: 3.422 | tacc: 0.511 | oacc: 0.444
layer:     0 | step:    54 | loss: 7.663 | thresh: 3.312 | tacc: 0.520 | oacc: 0.450
layer:     0 | step:    55 | loss: 7.663 | thresh: 3.297 | tacc: 0.521 | oacc: 0.451
layer:     0 | step:    56 | loss: 7.600 | thresh: 3.266 | tacc: 0.522 | oacc: 0.452
layer:     0 | step:    57 | loss: 7.622 | thresh: 3.250 | tacc: 0.525 | oacc: 0.454
layer:     0 | step:    58 | loss: 7.601 | thresh: 3.219 | tacc: 0.528 | oacc: 0.457
layer:     0 | step:    59 | loss: 7.579 | thresh: 3.203 | tacc: 0.523 | oacc: 0.450
layer:     0 | step:    60 | loss: 7.555 | thresh: 3.172 | tacc: 0.527 | oacc: 0.455
layer:     0 | step:    61 | loss: 7.570 | thresh: 3.156 | tacc: 0.527 | oacc: 0.455
layer:     0 | step:    62 | loss: 7.529 | thresh: 3.109 | tacc: 0.531 | oacc: 0.459
layer:     0 | step:    63 | loss: 7.494 | thresh: 3.141 | tacc: 0.529 | oacc: 0.454
100%|███████████████████████████████████████████████████████████████████████| 16/16 [01:16<00:00,  4.80s/it]
layer:     0 | step:    64 | loss: 7.475 | thresh: 3.062 | tacc: 0.533 | oacc: 0.457
layer:     0 | step:    65 | loss: 7.456 | thresh: 3.109 | tacc: 0.534 | oacc: 0.457
layer:     0 | step:    66 | loss: 7.438 | thresh: 3.062 | tacc: 0.541 | oacc: 0.464
layer:     0 | step:    67 | loss: 7.433 | thresh: 2.984 | tacc: 0.539 | oacc: 0.462
layer:     0 | step:    68 | loss: 7.398 | thresh: 3.109 | tacc: 0.536 | oacc: 0.456
layer:     0 | step:    69 | loss: 7.401 | thresh: 3.109 | tacc: 0.531 | oacc: 0.452
layer:     0 | step:    70 | loss: 7.410 | thresh: 3.000 | tacc: 0.535 | oacc: 0.456
layer:     0 | step:    71 | loss: 7.360 | thresh: 3.156 | tacc: 0.530 | oacc: 0.448
layer:     0 | step:    72 | loss: 7.376 | thresh: 3.141 | tacc: 0.541 | oacc: 0.460
layer:     0 | step:    73 | loss: 7.370 | thresh: 3.047 | tacc: 0.534 | oacc: 0.455
layer:     0 | step:    74 | loss: 7.323 | thresh: 2.938 | tacc: 0.543 | oacc: 0.462
