/pfs/rl-train/wenhaoli/miniconda3/envs/mirorl-v2-copy/lib/python3.12/site-packages/torch/distributed/distributed_c10d.py:4807: UserWarning: No device id is provided via `init_process_group` or `barrier `. Using the current device set by the user.
  warnings.warn(  # warn only once
Loading checkpoint shards: 100%|███████████████████████████████████████████████████████████████████████████| 3/3 [00:12<00:00,  4.24s/it]
RANK-0 training started !
/pfs/rl-train/wenhaoli/miniconda3/envs/mirorl-v2-copy/lib/python3.12/site-packages/torch/distributed/distributed_c10d.py:4807: UserWarning: No device id is provided via `init_process_group` or `barrier `. Using the current device set by the user.
  warnings.warn(  # warn only once
Loading checkpoint shards: 100%|███████████████████████████████████████████████████████████████████████████| 3/3 [00:05<00:00,  1.71s/it]
  0%|                                                                                                             | 0/16 [00:00<?, ?it/s]/pfs/rl-train/wenhaoli/spotlight/train.py:316: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.detach().clone() or sourceTensor.detach().clone().requires_grad_(True), rather than torch.tensor(sourceTensor).
  length = torch.tensor(length, dtype=torch.int64, device=local_rank)
100%|████████████████████████████████████████████████████████████████████████████████████████████████████| 16/16 [01:14<00:00,  4.69s/it]
[rank0]:W1224 08:12:30.767000 36542 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0] Graph break from `Tensor.item()`, consider setting:
[rank0]:W1224 08:12:30.767000 36542 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]     torch._dynamo.config.capture_scalar_outputs = True
[rank0]:W1224 08:12:30.767000 36542 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0] or:
[rank0]:W1224 08:12:30.767000 36542 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]     env TORCHDYNAMO_CAPTURE_SCALAR_OUTPUTS=1
[rank0]:W1224 08:12:30.767000 36542 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0] to include these operations in the captured graph.
[rank0]:W1224 08:12:30.767000 36542 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]
[rank0]:W1224 08:12:30.767000 36542 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0] Graph break: from user code at:
[rank0]:W1224 08:12:30.767000 36542 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]   File "/pfs/rl-train/wenhaoli/spotlight/train.py", line 92, in compute_attn_supervise_loss
[rank0]:W1224 08:12:30.767000 36542 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]     sparsity = (is_top.sum(-1) / is_top.shape[-1]).float().mean().item() / 2
[rank0]:W1224 08:12:30.767000 36542 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]
[rank0]:W1224 08:12:30.767000 36542 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]
layer:     0 | step:     0 | loss: 404.399 | sparse: 0.023 | tacc: 0.521 | oacc: 0.465
layer:     0 | step:     1 | loss: 400.725 | sparse: 0.023 | tacc: 0.522 | oacc: 0.458
layer:     0 | step:     2 | loss: 397.621 | sparse: 0.023 | tacc: 0.520 | oacc: 0.457
layer:     0 | step:     3 | loss: 396.224 | sparse: 0.024 | tacc: 0.521 | oacc: 0.455
layer:     0 | step:     4 | loss: 393.133 | sparse: 0.023 | tacc: 0.522 | oacc: 0.456
layer:     0 | step:     5 | loss: 393.536 | sparse: 0.022 | tacc: 0.524 | oacc: 0.455
layer:     0 | step:     6 | loss: 389.411 | sparse: 0.023 | tacc: 0.524 | oacc: 0.450
layer:     0 | step:     7 | loss: 389.066 | sparse: 0.023 | tacc: 0.527 | oacc: 0.451
[rank0]:W1224 08:12:59.500000 36542 site-packages/torch/_dynamo/convert_frame.py:1016] [1/8] torch._dynamo hit config.recompile_limit (8)
[rank0]:W1224 08:12:59.500000 36542 site-packages/torch/_dynamo/convert_frame.py:1016] [1/8]    function: 'torch_dynamo_resume_in_compute_attn_supervise_loss_at_92' (/pfs/rl-train/wenhaoli/spotlight/train.py:92)
[rank0]:W1224 08:12:59.500000 36542 site-packages/torch/_dynamo/convert_frame.py:1016] [1/8]    last reason: 1/7: ___as_tensor(___stack0).item() == 0.04681665822863579  # (unknown source ___as_tensor(___stack0).item(), please file a bug)
[rank0]:W1224 08:12:59.500000 36542 site-packages/torch/_dynamo/convert_frame.py:1016] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
[rank0]:W1224 08:12:59.500000 36542 site-packages/torch/_dynamo/convert_frame.py:1016] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html.
layer:     0 | step:     8 | loss: 385.132 | sparse: 0.025 | tacc: 0.522 | oacc: 0.442
layer:     0 | step:     9 | loss: 385.193 | sparse: 0.023 | tacc: 0.524 | oacc: 0.446
layer:     0 | step:    10 | loss: 383.751 | sparse: 0.024 | tacc: 0.523 | oacc: 0.443
layer:     0 | step:    11 | loss: 383.058 | sparse: 0.025 | tacc: 0.526 | oacc: 0.443
layer:     0 | step:    12 | loss: 381.405 | sparse: 0.023 | tacc: 0.526 | oacc: 0.442
layer:     0 | step:    13 | loss: 381.328 | sparse: 0.023 | tacc: 0.520 | oacc: 0.438
layer:     0 | step:    14 | loss: 378.214 | sparse: 0.024 | tacc: 0.526 | oacc: 0.441
layer:     0 | step:    15 | loss: 376.820 | sparse: 0.025 | tacc: 0.519 | oacc: 0.425
layer:     0 | step:    16 | loss: 377.627 | sparse: 0.024 | tacc: 0.524 | oacc: 0.436
layer:     0 | step:    17 | loss: 377.032 | sparse: 0.024 | tacc: 0.526 | oacc: 0.436
layer:     0 | step:    18 | loss: 373.267 | sparse: 0.023 | tacc: 0.525 | oacc: 0.432
layer:     0 | step:    19 | loss: 373.039 | sparse: 0.023 | tacc: 0.524 | oacc: 0.433
layer:     0 | step:    20 | loss: 373.260 | sparse: 0.025 | tacc: 0.525 | oacc: 0.433
layer:     0 | step:    21 | loss: 372.553 | sparse: 0.023 | tacc: 0.526 | oacc: 0.430
layer:     0 | step:    22 | loss: 370.537 | sparse: 0.022 | tacc: 0.522 | oacc: 0.428
layer:     0 | step:    23 | loss: 369.700 | sparse: 0.023 | tacc: 0.524 | oacc: 0.428
layer:     0 | step:    24 | loss: 369.592 | sparse: 0.023 | tacc: 0.523 | oacc: 0.427
layer:     0 | step:    25 | loss: 368.524 | sparse: 0.023 | tacc: 0.527 | oacc: 0.428
layer:     0 | step:    26 | loss: 367.229 | sparse: 0.024 | tacc: 0.525 | oacc: 0.425
layer:     0 | step:    27 | loss: 364.641 | sparse: 0.024 | tacc: 0.526 | oacc: 0.416
layer:     0 | step:    28 | loss: 365.886 | sparse: 0.023 | tacc: 0.527 | oacc: 0.425
layer:     0 | step:    29 | loss: 366.029 | sparse: 0.023 | tacc: 0.531 | oacc: 0.428
layer:     0 | step:    30 | loss: 365.074 | sparse: 0.023 | tacc: 0.529 | oacc: 0.425
layer:     0 | step:    31 | loss: 363.895 | sparse: 0.023 | tacc: 0.530 | oacc: 0.423
layer:     0 | step:    32 | loss: 362.845 | sparse: 0.023 | tacc: 0.532 | oacc: 0.426
layer:     0 | step:    33 | loss: 361.784 | sparse: 0.022 | tacc: 0.532 | oacc: 0.425
layer:     0 | step:    34 | loss: 358.887 | sparse: 0.027 | tacc: 0.529 | oacc: 0.408
layer:     0 | step:    35 | loss: 361.365 | sparse: 0.023 | tacc: 0.533 | oacc: 0.422
layer:     0 | step:    36 | loss: 359.658 | sparse: 0.023 | tacc: 0.534 | oacc: 0.422
layer:     0 | step:    37 | loss: 357.182 | sparse: 0.026 | tacc: 0.532 | oacc: 0.408
layer:     0 | step:    38 | loss: 359.011 | sparse: 0.022 | tacc: 0.539 | oacc: 0.425
layer:     0 | step:    39 | loss: 358.243 | sparse: 0.022 | tacc: 0.534 | oacc: 0.422
layer:     0 | step:    40 | loss: 356.434 | sparse: 0.024 | tacc: 0.534 | oacc: 0.418
layer:     0 | step:    41 | loss: 356.076 | sparse: 0.023 | tacc: 0.537 | oacc: 0.418
layer:     0 | step:    42 | loss: 355.827 | sparse: 0.022 | tacc: 0.534 | oacc: 0.416
layer:     0 | step:    43 | loss: 354.935 | sparse: 0.023 | tacc: 0.539 | oacc: 0.418
layer:     0 | step:    44 | loss: 351.567 | sparse: 0.026 | tacc: 0.539 | oacc: 0.404
layer:     0 | step:    45 | loss: 354.946 | sparse: 0.022 | tacc: 0.535 | oacc: 0.413
layer:     0 | step:    46 | loss: 353.724 | sparse: 0.022 | tacc: 0.538 | oacc: 0.414
layer:     0 | step:    47 | loss: 351.982 | sparse: 0.024 | tacc: 0.536 | oacc: 0.410
layer:     0 | step:    48 | loss: 352.878 | sparse: 0.024 | tacc: 0.538 | oacc: 0.413
layer:     0 | step:    49 | loss: 352.825 | sparse: 0.024 | tacc: 0.537 | oacc: 0.412
layer:     0 | step:    50 | loss: 351.458 | sparse: 0.023 | tacc: 0.536 | oacc: 0.408
layer:     0 | step:    51 | loss: 350.613 | sparse: 0.023 | tacc: 0.538 | oacc: 0.409
layer:     0 | step:    52 | loss: 349.001 | sparse: 0.021 | tacc: 0.541 | oacc: 0.412
layer:     0 | step:    53 | loss: 349.085 | sparse: 0.024 | tacc: 0.543 | oacc: 0.410
layer:     0 | step:    54 | loss: 348.681 | sparse: 0.024 | tacc: 0.542 | oacc: 0.409
layer:     0 | step:    55 | loss: 347.567 | sparse: 0.023 | tacc: 0.542 | oacc: 0.409
layer:     0 | step:    56 | loss: 347.075 | sparse: 0.024 | tacc: 0.542 | oacc: 0.408
layer:     0 | step:    57 | loss: 345.750 | sparse: 0.024 | tacc: 0.545 | oacc: 0.408
layer:     0 | step:    58 | loss: 346.772 | sparse: 0.023 | tacc: 0.544 | oacc: 0.407
layer:     0 | step:    59 | loss: 344.022 | sparse: 0.026 | tacc: 0.549 | oacc: 0.401
layer:     0 | step:    60 | loss: 344.884 | sparse: 0.023 | tacc: 0.546 | oacc: 0.406
layer:     0 | step:    61 | loss: 343.928 | sparse: 0.024 | tacc: 0.544 | oacc: 0.403
layer:     0 | step:    62 | loss: 343.924 | sparse: 0.024 | tacc: 0.546 | oacc: 0.403
layer:     0 | step:    63 | loss: 341.213 | sparse: 0.025 | tacc: 0.550 | oacc: 0.397
  0%|                                                                                                                                | 0/16 [00:00<?, ?it/s]/pfs/rl-train/wenhaoli/spotlight/train.py:316: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.detach().clone() or sourceTensor.detach().clone().requires_grad_(True), rather than torch.tensor(sourceTensor).
  length = torch.tensor(length, dtype=torch.int64, device=local_rank)
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 16/16 [01:15<00:00,  4.70s/it]
layer:     0 | step:    64 | loss: 342.884 | sparse: 0.024 | tacc: 0.549 | oacc: 0.404
layer:     0 | step:    65 | loss: 342.526 | sparse: 0.023 | tacc: 0.547 | oacc: 0.404
layer:     0 | step:    66 | loss: 340.240 | sparse: 0.025 | tacc: 0.554 | oacc: 0.397
layer:     0 | step:    67 | loss: 341.761 | sparse: 0.023 | tacc: 0.549 | oacc: 0.401
layer:     0 | step:    68 | loss: 341.702 | sparse: 0.023 | tacc: 0.547 | oacc: 0.401
layer:     0 | step:    69 | loss: 341.232 | sparse: 0.023 | tacc: 0.548 | oacc: 0.401
layer:     0 | step:    70 | loss: 340.496 | sparse: 0.024 | tacc: 0.548 | oacc: 0.398
layer:     0 | step:    71 | loss: 340.657 | sparse: 0.022 | tacc: 0.547 | oacc: 0.399
layer:     0 | step:    72 | loss: 338.856 | sparse: 0.024 | tacc: 0.552 | oacc: 0.398
layer:     0 | step:    73 | loss: 337.891 | sparse: 0.023 | tacc: 0.549 | oacc: 0.396
layer:     0 | step:    74 | loss: 336.958 | sparse: 0.022 | tacc: 0.555 | oacc: 0.397
layer:     0 | step:    75 | loss: 337.617 | sparse: 0.025 | tacc: 0.551 | oacc: 0.397
layer:     0 | step:    76 | loss: 336.840 | sparse: 0.024 | tacc: 0.551 | oacc: 0.395
layer:     0 | step:    77 | loss: 336.907 | sparse: 0.023 | tacc: 0.552 | oacc: 0.395
layer:     0 | step:    78 | loss: 336.809 | sparse: 0.022 | tacc: 0.557 | oacc: 0.400
layer:     0 | step:    79 | loss: 335.777 | sparse: 0.024 | tacc: 0.553 | oacc: 0.393
layer:     0 | step:    80 | loss: 335.191 | sparse: 0.022 | tacc: 0.554 | oacc: 0.393
layer:     0 | step:    81 | loss: 334.747 | sparse: 0.022 | tacc: 0.555 | oacc: 0.394
layer:     0 | step:    82 | loss: 334.013 | sparse: 0.024 | tacc: 0.554 | oacc: 0.391
layer:     0 | step:    83 | loss: 334.136 | sparse: 0.023 | tacc: 0.554 | oacc: 0.391
layer:     0 | step:    84 | loss: 330.277 | sparse: 0.025 | tacc: 0.564 | oacc: 0.386
layer:     0 | step:    85 | loss: 332.053 | sparse: 0.023 | tacc: 0.556 | oacc: 0.392
layer:     0 | step:    86 | loss: 332.588 | sparse: 0.023 | tacc: 0.556 | oacc: 0.390
layer:     0 | step:    87 | loss: 332.294 | sparse: 0.024 | tacc: 0.556 | oacc: 0.390
layer:     0 | step:    88 | loss: 331.159 | sparse: 0.024 | tacc: 0.559 | oacc: 0.391
layer:     0 | step:    89 | loss: 330.855 | sparse: 0.023 | tacc: 0.558 | oacc: 0.389
layer:     0 | step:    90 | loss: 329.500 | sparse: 0.023 | tacc: 0.558 | oacc: 0.388
layer:     0 | step:    91 | loss: 330.796 | sparse: 0.023 | tacc: 0.559 | oacc: 0.388
layer:     0 | step:    92 | loss: 329.918 | sparse: 0.023 | tacc: 0.556 | oacc: 0.387
layer:     0 | step:    93 | loss: 329.817 | sparse: 0.022 | tacc: 0.559 | oacc: 0.386
layer:     0 | step:    94 | loss: 329.388 | sparse: 0.023 | tacc: 0.561 | oacc: 0.387
layer:     0 | step:    95 | loss: 327.178 | sparse: 0.025 | tacc: 0.566 | oacc: 0.378
layer:     0 | step:    96 | loss: 328.540 | sparse: 0.023 | tacc: 0.559 | oacc: 0.385
layer:     0 | step:    97 | loss: 325.528 | sparse: 0.026 | tacc: 0.567 | oacc: 0.375
layer:     0 | step:    98 | loss: 327.486 | sparse: 0.023 | tacc: 0.562 | oacc: 0.385
layer:     0 | step:    99 | loss: 327.531 | sparse: 0.023 | tacc: 0.561 | oacc: 0.386
layer:     0 | step:   100 | loss: 326.890 | sparse: 0.024 | tacc: 0.564 | oacc: 0.385
layer:     0 | step:   101 | loss: 325.159 | sparse: 0.022 | tacc: 0.565 | oacc: 0.383
layer:     0 | step:   102 | loss: 322.889 | sparse: 0.026 | tacc: 0.571 | oacc: 0.379
layer:     0 | step:   103 | loss: 326.449 | sparse: 0.023 | tacc: 0.563 | oacc: 0.384
layer:     0 | step:   104 | loss: 323.517 | sparse: 0.023 | tacc: 0.567 | oacc: 0.382
layer:     0 | step:   105 | loss: 322.416 | sparse: 0.023 | tacc: 0.566 | oacc: 0.381
layer:     0 | step:   106 | loss: 324.486 | sparse: 0.023 | tacc: 0.566 | oacc: 0.381
layer:     0 | step:   107 | loss: 323.108 | sparse: 0.023 | tacc: 0.568 | oacc: 0.384
layer:     0 | step:   108 | loss: 322.578 | sparse: 0.022 | tacc: 0.565 | oacc: 0.380
layer:     0 | step:   109 | loss: 322.632 | sparse: 0.023 | tacc: 0.567 | oacc: 0.380
layer:     0 | step:   110 | loss: 322.216 | sparse: 0.024 | tacc: 0.568 | oacc: 0.380
layer:     0 | step:   111 | loss: 322.371 | sparse: 0.025 | tacc: 0.568 | oacc: 0.381
layer:     0 | step:   112 | loss: 320.878 | sparse: 0.021 | tacc: 0.570 | oacc: 0.380
layer:     0 | step:   113 | loss: 319.850 | sparse: 0.024 | tacc: 0.570 | oacc: 0.378
layer:     0 | step:   114 | loss: 320.542 | sparse: 0.023 | tacc: 0.568 | oacc: 0.377
layer:     0 | step:   115 | loss: 319.332 | sparse: 0.022 | tacc: 0.570 | oacc: 0.377
layer:     0 | step:   116 | loss: 320.248 | sparse: 0.022 | tacc: 0.571 | oacc: 0.377
layer:     0 | step:   117 | loss: 319.845 | sparse: 0.023 | tacc: 0.569 | oacc: 0.376
layer:     0 | step:   118 | loss: 318.785 | sparse: 0.023 | tacc: 0.572 | oacc: 0.377
layer:     0 | step:   119 | loss: 318.599 | sparse: 0.022 | tacc: 0.571 | oacc: 0.376
layer:     0 | step:   120 | loss: 317.956 | sparse: 0.023 | tacc: 0.570 | oacc: 0.375
layer:     0 | step:   121 | loss: 317.709 | sparse: 0.022 | tacc: 0.573 | oacc: 0.376
layer:     0 | step:   122 | loss: 316.740 | sparse: 0.023 | tacc: 0.571 | oacc: 0.374
layer:     0 | step:   123 | loss: 317.250 | sparse: 0.023 | tacc: 0.572 | oacc: 0.374
layer:     0 | step:   124 | loss: 315.433 | sparse: 0.025 | tacc: 0.579 | oacc: 0.375
layer:     0 | step:   125 | loss: 314.724 | sparse: 0.022 | tacc: 0.578 | oacc: 0.376
layer:     0 | step:   126 | loss: 316.647 | sparse: 0.025 | tacc: 0.572 | oacc: 0.371
layer:     0 | step:   127 | loss: 313.817 | sparse: 0.025 | tacc: 0.578 | oacc: 0.361
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 16/16 [01:15<00:00,  4.70s/it]
layer:     0 | step:   128 | loss: 315.450 | sparse: 0.022 | tacc: 0.573 | oacc: 0.372
layer:     0 | step:   129 | loss: 314.496 | sparse: 0.023 | tacc: 0.578 | oacc: 0.373
layer:     0 | step:   130 | loss: 313.689 | sparse: 0.021 | tacc: 0.579 | oacc: 0.376
layer:     0 | step:   131 | loss: 312.773 | sparse: 0.021 | tacc: 0.577 | oacc: 0.371
layer:     0 | step:   132 | loss: 313.438 | sparse: 0.023 | tacc: 0.576 | oacc: 0.370
layer:     0 | step:   133 | loss: 314.054 | sparse: 0.024 | tacc: 0.575 | oacc: 0.370
layer:     0 | step:   134 | loss: 314.527 | sparse: 0.024 | tacc: 0.576 | oacc: 0.372
layer:     0 | step:   135 | loss: 312.204 | sparse: 0.025 | tacc: 0.579 | oacc: 0.370
layer:     0 | step:   136 | loss: 312.509 | sparse: 0.022 | tacc: 0.580 | oacc: 0.373
layer:     0 | step:   137 | loss: 310.991 | sparse: 0.023 | tacc: 0.578 | oacc: 0.368
layer:     0 | step:   138 | loss: 310.819 | sparse: 0.024 | tacc: 0.580 | oacc: 0.369
layer:     0 | step:   139 | loss: 311.206 | sparse: 0.023 | tacc: 0.578 | oacc: 0.368
layer:     0 | step:   140 | loss: 310.601 | sparse: 0.024 | tacc: 0.577 | oacc: 0.366
layer:     0 | step:   141 | loss: 310.318 | sparse: 0.023 | tacc: 0.578 | oacc: 0.366
layer:     0 | step:   142 | loss: 309.110 | sparse: 0.026 | tacc: 0.580 | oacc: 0.350
layer:     0 | step:   143 | loss: 309.824 | sparse: 0.023 | tacc: 0.579 | oacc: 0.364
layer:     0 | step:   144 | loss: 309.404 | sparse: 0.023 | tacc: 0.580 | oacc: 0.366
